loss,grad_norm,learning_rate,entropy,num_tokens,mean_token_accuracy,epoch,step
2.0661299228668213,0.9296875,0.0,1.2627813667058945,10278.0,0.5464438311755657,0.4444444444444444,1
2.028752088546753,0.9296875,0.0002,1.0781334564089775,24220.0,0.580235693603754,0.8888888888888888,2
1.8735566139221191,0.9453125,0.0001923879532511287,0.9991826415061951,26025.0,0.6251673698425293,1.0,3
1.5397112369537354,0.4296875,0.00017071067811865476,1.2938856780529022,38365.0,0.624702762812376,1.4444444444444444,4
1.8061234951019287,0.38671875,0.000138268343236509,1.5689740926027298,50261.0,0.5965195968747139,1.8888888888888888,5
1.8566925525665283,0.6875,0.0001,1.7553332448005676,52050.0,0.5417716056108475,2.0,6
1.5818514823913574,0.458984375,6.173165676349103e-05,1.7588872909545898,63413.0,0.6105199828743935,2.4444444444444446,7
1.592502474784851,0.3515625,2.9289321881345254e-05,1.9045853167772293,75325.0,0.6042950712144375,2.888888888888889,8
1.2708208560943604,0.45703125,7.612046748871327e-06,1.839477300643921,78075.0,0.6062325835227966,3.0,9
